,Formula,Elements,Composition,Symmetry,Crystal system,Density [g/m$^3$],Volume [$\mathring{A}^3$],Bulk modulus[GPa],Shear modulus [GPa],Poisson,Metal,Experimental report
1491,ScInNi2,"[Element In, Element Ni, Element Sc]",Sc1 In1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.621901461664839,60.38338232493269,118.23404300018915,48.58914520109795,0.31927772192462195,True,True
1492,Ti2PbC,"[Element C, Element Pb, Element Ti]",Ti2 Pb1 C1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,8.404958048655972,124.44511326317584,118.25301936263273,72.41115795803748,0.24572961115487477,True,True
1493,CdWO4,"[Element Cd, Element O, Element W]",Cd1 W1 O4,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2/c' number=13 point_group='2/m' symprec=0.1 version='1.16.2',mono,7.888244011024899,151.67047904498918,118.27458712943337,41.214264097115745,0.34390035257371976,False,True
1494,NiPS,"[Element Ni, Element P, Element S]",Ni1 P1 S1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='P2_13' number=198 point_group='23' symprec=0.1 version='1.16.2',cubic,4.7843453877891795,169.00202161707915,118.2835328337613,61.34086025159998,0.27892076244641956,True,True
1495,AlAu2,"[Element Al, Element Au]",Al1 Au2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,14.150474368271912,197.5750765689593,118.3886732527912,32.35133218481154,0.37477464419623724,True,True
1496,Zr3Au,"[Element Au, Element Zr]",Zr3 Au1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.353539230398576,167.10545833460253,118.4344644478656,51.78350761558247,0.3091924322783292,True,True
1497,ScInPd2,"[Element In, Element Pd, Element Sc]",Sc1 In1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.832134895216258,70.0555375314503,118.48202112097081,35.81329515770605,0.36269991613829183,True,True
1498,MgCo2,"[Element Co, Element Mg]",Mg1 Co2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.003121362555703,157.3055968652401,118.52094744807833,56.87866160355932,0.2931391686125306,True,True
1499,Zr2InC,"[Element C, Element In, Element Zr]",Zr2 In1 C1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.974084229991432,147.27841700866844,118.5354542671274,82.38977276636051,0.21784075448668763,True,True
1500,Ti3Hg,"[Element Hg, Element Ti]",Ti3 Hg1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.238049416590465,138.7567791766582,118.55301099596335,67.8522254291895,0.2596797343140484,True,True
1501,LiAl2Rh,"[Element Al, Element Li, Element Rh]",Li1 Al2 Rh1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.063891331618258,53.71604258673976,118.57504740439242,56.77795031205132,0.2935362740029199,True,True
1502,ScSnPt,"[Element Pt, Element Sc, Element Sn]",Sc1 Sn1 Pt1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62c' number=190 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,10.151360587247632,352.1015171682504,118.61305986986142,56.22493020239888,0.295329432252472,True,True
1503,MgZrPd2,"[Element Mg, Element Pd, Element Zr]",Mg1 Zr1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.870014426922866,69.28444132135763,118.68862730594681,34.622684617932464,0.36707052272505286,True,False
1504,Ba3Zr2O7,"[Element Ba, Element O, Element Zr]",Ba3 Zr2 O7,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.028274898220201,194.5906578283986,118.82670139806615,65.9782068150318,0.2657347301651609,False,False
1505,LiScO2,"[Element Li, Element O, Element Sc]",Li1 Sc1 O2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,3.4307219792216075,81.21445464830744,118.96700272541918,78.72554591227947,0.2289230471372531,False,True
1506,NbZn3,"[Element Nb, Element Zn]",Nb1 Zn3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.031979041751773,59.7757128663261,118.98449708202364,71.4865287769588,0.24972040856576763,True,True
1507,Hf2Ga,"[Element Ga, Element Hf]",Hf2 Ga1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,12.125597851620531,116.86961913234231,118.99267465063977,63.15664992347083,0.27451283891578027,True,True
1508,Mg2PtRh,"[Element Mg, Element Pt, Element Rh]",Mg2 Pt1 Rh1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.645481350931496,59.669599605668694,119.07535656645271,59.09670045597379,0.2870761413052502,True,False
1509,Zr6Sb2Pt,"[Element Pt, Element Sb, Element Zr]",Zr6 Sb2 Pt1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,8.2472599652806,198.51504360581092,119.09327603478923,59.45669870198935,0.28599176622109435,True,True
1510,Sc2ZnIr,"[Element Ir, Element Sc, Element Zn]",Sc2 Zn1 Ir1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.293057188683425,69.58834609999516,119.11722035727766,43.56960001722376,0.3369894381547442,True,False
1511,TiAs,"[Element As, Element Ti]",Ti1 As1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.887348034985194,138.5311457868541,119.23663183625246,71.63663310859903,0.24972442421057775,True,True
1512,ZrS,"[Element S, Element Zr]",Zr1 S1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/nmm' number=129 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.6812575738359845,72.07073374911826,119.2634060560454,43.959938293079446,0.3358683714763285,True,True
1513,Mg2SiO4,"[Element Mg, Element O, Element Si]",Mg2 Si1 O4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,3.235690304073053,288.8118045870756,119.27750289864343,73.64649210421373,0.24397424219611358,False,True
1514,Y2IrRh,"[Element Ir, Element Rh, Element Y]",Y2 Ir1 Rh1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.836202859647535,79.84033333157167,119.31648718178494,46.95244872139857,0.32605991402782286,True,False
1515,ZrGeS,"[Element Ge, Element S, Element Zr]",Zr1 Ge1 S1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/nmm' number=129 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.088043545129817,106.88089083729899,119.35881065903217,77.41606715516528,0.23334994066687634,True,True
1516,Zr2Au,"[Element Au, Element Zr]",Zr2 Au1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,9.929104771065182,63.45312380001326,119.5371688469775,45.05203879490087,0.3325881567132132,True,True
1517,NaCrO2,"[Element Cr, Element Na, Element O]",Na1 Cr1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.364803715788051,40.70107946071668,119.58154934930607,80.43495647266842,0.2252776917072272,False,True
1518,Sc2FeSi2,"[Element Fe, Element Sc, Element Si]",Sc2 Fe1 Si2,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.156048031938566,161.35955975904636,119.75692779349566,75.33614096989217,0.23998524845468294,True,True
1519,Ti3Sb,"[Element Sb, Element Ti]",Ti3 Sb1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.1570440280538365,143.13436942932628,119.82237913946217,25.078677153893647,0.40217546439120144,True,True
1520,Si4P4Ru,"[Element P, Element Ru, Element Si]",Si4 P4 Ru1,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P1' number=1 point_group='1' symprec=0.1 version='1.16.2',tri,3.707272429263886,151.08453487858102,119.8324470882722,86.41462535092987,0.20931047441906112,False,True
1521,TiInCu2,"[Element Cu, Element In, Element Ti]",Ti1 In1 Cu2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.068539641633866,59.637313624787346,120.0000749935007,46.11249177854207,0.32968093631785367,True,True
1522,Sc(CuSi)2,"[Element Cu, Element Sc, Element Si]",Sc1 Cu2 Si2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.229739991603519,72.46372089652407,120.0378125710939,65.53433237811878,0.26905435556241813,True,True
1523,Al3V,"[Element Al, Element V]",Al3 V1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,3.7982548444795543,57.65859759155777,120.04406155487743,100.07808804884712,0.17380751588148155,True,True
1524,LiVO2,"[Element Li, Element O, Element V]",Li1 V1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='2/m' symprec=0.1 version='1.16.2',trig,4.253525953755533,140.35547132375402,120.0963082557576,62.184921275389726,0.279211464125367,True,True
1525,Y(Sn3Ru2)2,"[Element Ru, Element Sn, Element Y]",Y1 Sn6 Ru4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42m' number=121 point_group='-42m' symprec=0.1 version='1.16.2',tet,8.633381476559519,231.85468313089476,120.15799442058793,55.85234978600759,0.29876717365990346,True,True
1526,HfAl2,"[Element Al, Element Hf]",Hf1 Al2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,7.555001001228815,204.3665729649558,120.27519154226056,87.59694767271293,0.20698300157789043,True,True
1527,Ca(ZnN)2,"[Element Ca, Element N, Element Zn]",Ca1 Zn2 N2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P-3m1' number=164 point_group='-3m' symprec=0.1 version='1.16.2',trig,5.360849603333454,61.61277667789498,120.2801978188208,80.17124877327002,0.22731600006046848,False,False
1528,MgSnN2,"[Element Mg, Element N, Element Sn]",Mg1 Sn1 N2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pna2_1' number=33 point_group='mm2' symprec=0.1 version='1.16.2',ortho,5.090742861541945,223.1496246597458,120.28990837537684,61.09482409809734,0.2828200584252204,False,False
1529,ZrAl5Ni2,"[Element Al, Element Ni, Element Zr]",Zr1 Al5 Ni2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.9426176652995935,115.40967081690762,120.37516948710102,83.55225131857247,0.2181591068554929,True,True
1530,LiAlNi2,"[Element Al, Element Li, Element Ni]",Li1 Al1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.635138949380176,44.58720009279337,120.40075860381631,-33.010914218038465,0.6508765224247509,True,False
1531,GePtSe,"[Element Ge, Element Pt, Element Se]",Ge1 Pt1 Se1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pca2_1' number=29 point_group='mm2' symprec=0.1 version='1.16.2',ortho,10.327003852183793,222.98135412951086,120.58146859339715,65.80276836152015,0.26913856876629827,False,True
1532,Sc2ZnOs,"[Element Os, Element Sc, Element Zn]",Sc2 Zn1 Os1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.307787439456101,69.06780498772447,120.80309508102391,45.867900652808885,0.33148249925294804,True,False
1533,Ti2Ga,"[Element Ga, Element Ti]",Ti2 Ga1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.734912127114955,95.81587520527634,120.84881891016866,62.72819866906633,0.2787493404346096,True,True
1534,YInPt2,"[Element In, Element Pt, Element Y]",Y1 In1 Pt2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,12.184013652854418,161.88107570436102,120.95035251064687,36.77053426147185,0.36197992669845275,True,True
1535,ScCo,"[Element Co, Element Sc]",Sc1 Co1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.560204557738095,31.026182396042238,120.9964394765226,59.48035850958095,0.2888119724691567,True,True
1536,LiGePd2,"[Element Ge, Element Li, Element Pd]",Li1 Ge1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.8857113375036,54.64689049089221,121.24083660578741,26.223583917106442,0.39912611894903394,True,True
1537,LiRhO2,"[Element Li, Element O, Element Rh]",Li1 Rh1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,6.286704050612769,37.46631942068893,121.2644924165472,48.49596673932931,0.32356096870881823,False,True
1538,SrTiN2,"[Element N, Element Sr, Element Ti]",Sr1 Ti1 N2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/nmm' number=129 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.659605807998935,116.53294840462976,121.34989303044927,50.28565354837377,0.31795305787221323,False,True
1539,Bi2AuO5,"[Element Au, Element Bi, Element O]",Bi2 Au1 O5,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/ncc' number=130 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,10.695889663223916,431.5486039556002,121.38173192002398,50.38597125663832,0.31767605695638607,True,True
1540,CeNi2,"[Element Ce, Element Ni]",Ce1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.47086531818366,90.29659799679023,121.42740907671282,39.97006091246752,0.35168892514084865,True,True
1541,Be,[Element Be],Be1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='mmm' symprec=0.1 version='1.16.2',hex_,1.8826149211854062,31.796370288803224,121.76293888262174,160.26522491635643,0.04258207841189531,True,True
1542,Ti3In3Rh2,"[Element In, Element Rh, Element Ti]",Ti3 In3 Rh2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,8.162573707015312,141.15542981195088,121.81349613088793,56.04874846232688,0.30053316824691567,True,True
1543,Zr2Ni,"[Element Ni, Element Zr]",Zr2 Ni1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,7.299906304575116,109.70680953087206,121.8285345856045,21.724648255067162,0.4158416591159862,True,True
1544,Sr2MnMoO6,"[Element Mn, Element Mo, Element O, Element Sr]",Sr2 Mn1 Mo1 O6,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mono,5.239322020701259,267.5680264466202,122.11639703864051,57.80509804637279,0.2955752204208356,False,True
1545,ZrZnCu2,"[Element Cu, Element Zn, Element Zr]",Zr1 Zn1 Cu2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.06140762846897,58.44344665158231,122.14204032077325,42.73752362113707,0.3433236034521882,True,True
1546,TiNiSn,"[Element Ni, Element Sn, Element Ti]",Ti1 Ni1 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,7.260028479048589,51.52463255869068,122.18962344033785,67.61773600283499,0.2663985887012807,False,True
1547,AsPd2,"[Element As, Element Pd]",As1 Pd2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmc2_1' number=36 point_group='mm2' symprec=0.1 version='1.16.2',ortho,10.140649920570864,188.48471544136405,122.27724317889661,29.40143074370228,0.3886964783958395,True,True
1548,NbGa3,"[Element Ga, Element Nb]",Nb1 Ga3,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,7.976664600570443,62.88442534141004,122.30423291592672,86.79741170598525,0.21304118079104323,True,True
1549,Nb2Se,"[Element Nb, Element Se]",Nb2 Se1,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='1.16.2',mono,7.710483235474518,228.08713712193054,122.36218968176692,57.420195158248696,0.2971050169271887,True,True
1550,MnGaPt,"[Element Ga, Element Mn, Element Pt]",Mn1 Ga1 Pt1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,11.737133828926098,90.47338921291906,122.43163083455069,38.29551338002286,0.35837123058944037,True,True
1551,HfSnPd,"[Element Hf, Element Pd, Element Sn]",Hf1 Sn1 Pd1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,10.626912406806408,63.06881551332067,122.4338723546432,57.65480949931447,0.29649157221040173,False,True
1552,LiPd3,"[Element Li, Element Pd]",Li1 Pd3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.491900369276776,57.06649701225829,122.43913736352494,41.344374020846494,0.34824477565817474,True,False
1553,Mg2TaN3,"[Element Mg, Element N, Element Ta]",Mg2 Ta1 N3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmc2_1' number=36 point_group='mm2' symprec=0.1 version='1.16.2',ortho,5.685921711100085,158.62541495706338,122.47675473203245,53.18780887785313,0.3103226693667227,False,False
1554,Sc2CoSi2,"[Element Co, Element Sc, Element Si]",Sc2 Co1 Si2,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.248903052029142,160.24705890416857,122.53094021954621,77.4304837391453,0.2390120372103005,True,True
1555,Ca2Mn3O8,"[Element Ca, Element Mn, Element O]",Ca2 Mn3 O8,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.137001121818306,149.70349076986702,122.57252968273907,56.62497026365803,0.2998375285919381,False,True
1556,Mg2CrN3,"[Element Cr, Element Mg, Element N]",Mg2 Cr1 N3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmc2_1' number=36 point_group='mm2' symprec=0.1 version='1.16.2',ortho,3.351608068567136,141.3270120942011,122.59827786562359,47.94865036749888,0.32700155666802394,False,False
1557,Si3P2Pt,"[Element P, Element Pt, Element Si]",Si3 P2 Pt1,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P1' number=1 point_group='1' symprec=0.1 version='1.16.2',tri,5.51818552930237,205.40161029575444,122.6062109584908,80.49934168267454,0.23066212069007594,False,True
1558,CaRh2,"[Element Ca, Element Rh]",Ca1 Rh2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.6982701884083795,106.07793193905168,122.64658627989147,48.9441972443975,0.32389272891137455,True,True
